"","GEOID","NAME","CostFirst_2014","PointChangeFirst","CostFirst_2019","StarterOverTotPP_2014","StarterRatioPPchange","StarterOverTotPP_2019","StarterRatioDecade","pointFromInternal_2014","pointChangeInternal","pointFromInternal_2019","pointcontributionFromInternal","pointFromExternal_2014","pointChangeExternal","pointFromExternal_2019","pointcontributionFromExternal","pointFromForeign_2014","pointChangeForeign","pointFromForeign_2019","pointcontributionFromForeign","hispMale25_54overMale25_54_2014","pointCHANGEhispPRIMEmale","hispMale25_54overMale25_54_2019","female22_29overFemale15_49_2014","pointCHANGEpostGRADfertPREV","female22_29overFemale15_49_2019","whiteMALE45_54overMALE45_54_2014","pointCHANGEpeakWHTmaleEARNERSprev","whiteMALE45_54overMALE45_54_2019","black0_17over0_17_2014","pointCHANGEblackYOUTHprev","black0_17over0_17_2019","asian0_17over0_17_2014","pointCHANGEasianYOUTHprev","asian0_17over0_17_2019","pop65plusOVERpop_2014","pointCHANGEretireePREV","pop65plusOVERpop_2019","OCCroomsMOREthanONEocc_14","pointCHNGoccRMmoreTHANone","OCCroomsMOREthanONEocc_19","density_2014","densityPointChange","density_2019"
"11","53065","Stevens County, Washington",22.7031487575173,-3.34490562204961,19.3582431354677,1.56153882553353,1.64364833532364,3.20518716085717,4.72270762439069,-0.457040490572104,-0.136398094132856,-0.59343858470496,-1.0390773709551,-0.0597138329390689,-2.08786202642718,-2.14757585936625,-2.20580002239391,0.636181989389311,-0.499579145362886,0.136602844026425,0.756914119359534,3.36658354114713,-0.0318065814243083,3.33477695972282,16.7080129000248,4.34791103341695,21.0559239334418,90.3079416531605,-1.42720770820632,88.8807339449541,0.508474576271186,-0.18532227772016,0.323152298551027,0.249252243270189,-0.00949408628071793,0.239758156989472,18.9430651569785,3.58072837118186,22.5237935281603,2.95586066038806,-0.341072008229011,2.61478865215905,6.78494057816173e-06,1.73593252430403e-07,6.95853383059213e-06
"12","53021","Franklin County, Washington",22.0754699053993,-1.77692558028606,20.2985443251132,8.17482326289888,-0.285431537138981,7.8893917257599,15.3476107329936,-0.321863018885786,1.55326429484792,1.23140127596213,0.935778021715267,0.310029819662044,0.0747151509386583,0.384744970600702,0.669499722853199,0.242580584086714,0.324755220019406,0.56733580410612,0.790140094990707,48.2737667789869,2.4267720970716,50.7005388760585,24.9910818936962,-3.15589174656131,21.8351901471349,66.0924199432509,0.136151485320511,66.2285714285714,0.750824503543611,1.47346031098883,2.22428481453244,1.44551259560733,0.211927653671688,1.65744024927901,7.55194774459223,1.4580404087406,9.00998815333283,10.7448258768125,-1.70766687520339,9.0371590016091,2.62697867521306e-05,2.33172800714408e-06,2.86015147592747e-05
"13","53067","Thurston County, Washington",24.1288761942283,-1.13862497358512,22.9902512206432,4.29987372016753,-0.319812633651173,3.98006108651635,8.04077010192525,0.672887826321675,-0.0429519281982549,0.62993589812342,1.25379409461909,0.473142328307562,-0.0183872418075671,0.454755086499995,0.893422139279471,1.13908919137778,-0.238516814889191,0.90057237648859,1.95666241227553,8.07954172854746,1.65376530016642,9.73330702871388,22.9656449426314,0.42671731017526,23.3923622528066,86.0963503649635,-3.13900105230928,82.9573493126542,3.22674717809723,0.0853230729175976,3.31207025101483,6.01605654098192,-1.03718155133732,4.9788749896446,14.0330852581653,2.74494635303343,16.7780316111987,1.98463508322663,-0.260732298250773,1.72390278497586,0.000138681378712608,1.08991060792877e-05,0.000149580484791896
"14","53033","King County, Washington",24.908643562924,-1.7431748929952,23.1654686699288,1.99283353304505,0.127168049045679,2.12000158209073,3.96003724327104,-0.346192652353388,-0.633309985312166,-0.979502637665554,-1.29628668067713,0.74101653710782,0.373170559966106,1.11418709707393,1.79225525642883,1.29825977838693,0.270356419639766,1.56861619802669,2.7565905200724,9.79097513887007,0.235067522216388,10.0260426610865,24.5740496735652,0.551688433743454,25.1257381073087,74.5024943434288,-4.82745702203835,69.6750373213905,7.67900136267678,0.770118688026869,8.44912005070365,14.5382785085397,0.686651974796408,15.2249304833361,11.5688077184784,1.38185231280372,12.9506600312821,2.89491288181826,0.924807127070346,3.81972000888861,0.000366668491366819,3.4039626232577e-05,0.000400708117599396
"15","53071","Walla Walla County, Washington",22.9112821458199,-0.724873950112041,22.1864081957079,2.37289569410371,1.09851267122261,3.47140836532633,5.73853303697717,0.309368484766965,-0.985256830662765,-0.675888345895801,-0.371075954609459,2.19920640258255,-0.178167721227465,2.02103868135509,4.18785720202104,0.379985204115946,-0.0138790167557207,0.366106187360225,0.74049532013584,21.4145884756149,1.3060439897971,22.720632465412,21.6890743316334,1.76225310199488,23.4513274336283,80.2890605532021,0.6138122238157,80.9028727770178,0.258025347195872,0.98737294527691,1.24539829247278,1.26735979357972,-0.335269247640974,0.932090545938748,15.3675432107068,2.25193827691016,17.619481487617,2.95879804590285,0.132255561798291,3.09105360770114,1.80799285724023e-05,2.70244409524275e-07,1.83501729819266e-05
"16","53059","Skamania County, Washington",22.5360703812317,-1.84940094601572,20.6866694352159,2.34167110164981,2.19370826748915,4.53537936913896,6.78601875532822,1.83133821690191,-4.00099702741838,-2.16965881051646,-0.425423296179699,-2.25120600321601,2.94890020895071,0.697694205734706,-1.44643920701098,0.151867071645524,0.154437701603859,0.306304773249383,0.450948693950481,5.1707779886148,3.10311644790446,8.27389443651926,17.8909418657053,1.45376190449221,19.3447037701975,97.1861471861472,-2.88234971779275,94.3037974683544,1.08695652173913,1.23343616009933,2.32039268183847,1.04515050167224,-1.04515050167224,0,15.6780418081115,4.22325998717482,19.9013017952863,2.68441236183172,-0.358830966482879,2.32558139534884,2.61041624338107e-06,1.30357573704665e-07,2.74077381708573e-06
"17","53051","Pend Oreille County, Washington",22.2110267534346,-2.43068800714505,19.7803387462895,2.69120040055076,0.274901294364497,2.96610169491525,5.56900726392252,0.308522946394138,-0.555215029820915,-0.246692083426777,0.0523286237571952,1.50404936367142,2.18138085237104,3.68543021604246,5.14315616356433,0.138835325877362,-0.138835325877362,0,0.134559318232788,3.67207514944492,0.267174969207193,3.93925011865211,19.4519317160827,0.366662388225727,19.8185941043084,87.5,5.6924882629108,93.1924882629108,0,1.71606864274571,1.71606864274571,0,0.390015600624025,0.390015600624025,21.58118010027,4.07479657611488,25.6559766763848,1.75343456254519,2.64677497124213,4.40020953378732,3.57555587609708e-06,1.13623526490705e-07,3.68917940258779e-06
"18","53063","Spokane County, Washington",24.1365164836333,-1.50865704800112,22.6278594356322,2.28650691343623,1.18560323499302,3.47211014842925,5.62315846747606,0.101687807946326,0.13411599221391,0.235803800160236,0.331747460460332,0.841178320578677,1.60409917420377,2.44527749478245,3.23893927854324,0.432120767376035,-0.011946881855615,0.42017388552042,0.827884986300828,4.88857468450597,1.30877429940428,6.19734898391025,25.2234717416378,-0.547582069663584,24.6758896719742,92.2162971278885,-0.992255921891299,91.2240412059972,2.67022451232978,-1.0099082955361,1.66031621679368,2.33805668016194,-0.477434217374392,1.86062246278755,13.8318482021176,1.96245650307817,15.7943047051958,1.57553979779509,0.377017016184423,1.95255681397952,0.000104406935603592,6.25084400075598e-06,0.000110657779604348
"19","41005","Clackamas County, Oregon",24.7603217902204,-2.2845314873133,22.4757903029071,3.2224316028966,0.765504053939865,3.98793565683646,7.04770681731137,0.641803809231681,-0.26174519249887,0.380058616732811,0.981574465908011,0.17780227035823,0.0541309367761524,0.231933207134382,0.398574292932615,0.374840458854631,-0.00647595340590607,0.368364505448725,0.719675098608157,8.63809079394707,1.02985333393352,9.66794412788059,19.9928698752228,1.08566591714223,21.078535792365,91.89074440985,-3.49672148804525,88.3940229218047,1.06699695468388,-0.0458781049871806,1.0211188496967,3.90891323121676,0.174438824501054,4.08335205571782,14.9296719236178,2.64194841731426,17.5716203409321,2.56335625710727,0.0324457351675802,2.59580199227485,7.94113126562618e-05,5.31876225159343e-06,8.47300749078552e-05
"20","41043","Linn County, Oregon",24.9201548662721,-2.17298766221866,22.7471672040534,1.97395280476851,1.69155021014739,3.6655030149159,5.58354490637893,-0.269721822947493,0.822309629229881,0.552587806282388,0.297485765466061,0.326371860996026,-0.512700310871274,-0.186328449875248,0.122353016441686,0.267185254079648,0.0326995901401714,0.29988484421982,0.552587806282388,8.63528463295561,1.17697639724587,9.81226103020149,22.5081013547808,0.991174733870523,23.4992760886513,94.4207671445176,-2.90249778691309,91.5182693576045,0.471596998928189,0.348536756791628,0.820133755719817,1.17541979278314,-0.485521869516681,0.689897923266455,16.2069840196161,2.10198533615125,18.3089693557674,2.92599350273686,-0.0911038414998937,2.83488966123697,1.99348872342238e-05,1.142459336041e-06,2.10773465702648e-05
"21","41045","Malheur County, Oregon",25.0460087933561,-3.30504278262268,21.7409660107335,0.643555860648704,0.340629872864082,0.984185733512786,1.61507402422611,0.351333767078725,0.750205099158287,1.10153886623701,1.45666184400894,-1.3597918022121,3.64507392768889,2.28528212547679,0.910824674470604,0.351333767078725,-0.108008763790549,0.243325003288176,0.598447981060108,30.5011520737327,0.830595845411157,31.3317479191439,21.5421853388658,2.67136849899143,24.2135538378573,85.7732905002295,3.24551987089407,89.0188103711235,0.534132360604482,-0.534132360604482,0,0.482021886399166,-0.482021886399166,0,15.4033832140534,1.04078356221917,16.4441667762725,5.10014655593552,-1.29374623790729,3.80640031802823,1.20038487227114e-06,-1.28082705954761e-08,1.18757660167566e-06
"22","41051","Multnomah County, Oregon",27.4666838412806,-2.62666808547721,24.8400157558034,1.0579534610585,0.334746572559384,1.39270003361789,2.38658272730146,-0.345933498906084,-0.469496661942828,-0.815430160848913,-1.141055373686,1.30068354874956,-0.537328565068102,0.763354983681454,1.98768092706244,0.919892628579652,-0.053754419319468,0.866138209260184,1.73202784965561,11.1801790373022,0.81302282453024,11.9932018618324,25.8964903038057,-0.983631917748383,24.9128583860573,80.6041745128744,0.391669951358338,80.9958444642327,7.55883552363287,-0.257472193108509,7.30136333052436,6.67021850375574,-0.374858530930894,6.29535997282485,11.2052085437652,1.83210412852408,13.0373126722893,3.24956658403409,0.404001921524888,3.65356850555898,0.000677950365500089,4.22817687954737e-05,0.000720232134295563
